lineName,time,price,campony,upline,downline
北京快速直达专线215公交车路线,运行时间：杏石口 工作日6:50、7:10、7:50、8:10 周六日、节假日停驶|鲁谷路衙门口 工作日17:30、17:50、18:30、18:50 周六日、节假日停驶,参考票价：单一票价5元，刷卡购票优惠票价3元。各类免票证件无效。,北京公交集团第四客运分公司(服务热线:010-68683295),杏石口-西下庄东-京原路口东-京原东站-银河大街-鲁谷路衙门口,鲁谷路衙门口-银河大街-京原东站-京原路口东-西下庄北-杏石口
北京快速直达专线213公交车路线,运行时间：冯村西里 工作日6:10、7:10、7:50 周六日、节假日停驶|石景山古城 工作日18:00、19:00 周六日、节假日停驶,参考票价：单一票价5元，刷卡购票优惠票价3元。各类免票证件无效。,北京公交集团第八客运分公司(服务热线:010-69143266),冯村西里-冯西园-冯村南口-丽景长安-上悦居小区-永和新苑-四季怡园南区-石门营路口西-莲石湖西路西-莲石湖西路东-梧桐苑西门-新首钢大桥西-首钢厂东门-老古城-石景山古城,石景山古城-老古城-首钢厂东门-新首钢大桥西-梧桐苑西门-莲石湖西路东-莲石湖西路西-四季怡园南区-永和新苑-上悦居小区-丽景长安-冯村南口-冯西园-冯村西里
北京快速直达专线211公交车路线,运行时间：首地浣溪谷小区 工作日6:40、7:00、7:30 周六日、节假日停驶|地铁宋家庄站 工作日18:10、18:30、19:00 周六日、节假日停驶,参考票价：单一票价10元，刷卡购票优惠票价7元。各类免票证件无效。,北京公交集团第三客运分公司(服务热线:010-67606970),首地浣溪谷小区-格林云墅-蓝桥驿苑-新兴家园东区-磁各庄桥南-集贤桥-榴乡桥北-地铁宋家庄站,地铁宋家庄站-榴乡桥北-集贤桥-磁各庄桥南-新兴家园东区-蓝桥驿苑-格林云墅-首地浣溪谷小区
北京快速直达专线208公交车路线,运行时间：大峪南路小区 工作日6:50、7:20 周六日、节假日停驶|石景山古城 工作日17:50、18:20 周六日、节假日停驶,参考票价：单一票价5元，刷卡购票优惠票价3元。各类免票证件无效。,北京公交集团第四客运分公司(服务热线:010-68683295),大峪南路小区-西山艺境小区-桃园小区-葡萄嘴-惠康家园北口-新城大街北口-新华路口-新石路口-上岸北站-上岸-上岸东站-增盛庄-老古城-石景山古城,石景山古城-老古城-增盛庄-上岸东站-上岸-上岸北站-新石路口-新华路口-新城大街北口-惠康家园北口-葡萄嘴-桃园小区-西山艺境小区-大峪南路小区
北京快速直达专线207公交车路线,运行时间：燕堤南路西口 工作日6:50、7:10、7:40、8:00 周六日、节假日停驶|石景山古城 工作日18:00、18:20、18:50、19:10 周六日、节假日停驶,参考票价：单一票价5元，刷卡购票优惠票价3元。各类免票证件无效。,北京公交集团第四客运分公司(服务热线:010-68683295),燕堤南路西口-燕堤南路-燕山水泥厂-河堤-石景山水屯-石景山古城,石景山古城-石景山水屯-河堤-燕山水泥厂-燕堤南路-燕堤南路西口
北京快速直达专线204公交车路线,运行时间：梧桐苑公交场站 工作日 6:50周六日、节假日停驶|海淀北一街 工作日 17:40周六日、节假日停驶,参考票价：单一票价15元，刷卡购票优惠票价10元。各类免票证件无效。,北京公交集团第八客运分公司(服务热线:010-69143266),梧桐苑公交场站-梧桐苑南门-梧桐苑西门-侯庄子新村-惠康家园北口-葡东小区-承泽苑-永定楼-绿岛家园-新桥大街-双峪环岛西-侯庄子-海淀北一街-丹棱街-北京市地震局-海淀桥南,海淀北一街-丹棱街-北京市地震局-海淀桥南-侯庄子-双峪环岛西-新桥大街-绿岛家园-永定楼-承泽苑-葡东小区-惠康家园北口-侯庄子新村-梧桐苑西门-梧桐苑南门-梧桐苑公交场站
北京快速直达专线201公交车路线,运行时间：首科花园南门 工作日7:20、16:40周六日、节假日停驶|西直门南 工作日8:40、18:00周六日、节假日停驶,参考票价：单一票价5元，刷卡购票优惠票价3元。各类免票证件无效。,北京公交集团电车客运分公司(服务热线:010-68584543、52958899),首科花园南门-首科花园-中新佳园-马连道南口-红莲南路-红莲南里-莲花晴园-白纸坊桥北-椿树馆街-复兴门南-北京儿童医院-阜成门北-西直门南,西直门南-阜成门北-北京儿童医院-复兴门南-椿树馆街-白纸坊桥北-莲花晴园-红莲南里-红莲南路-马连道南口-华源三里-首科花园南门
北京快速直达专线196公交车路线,运行时间：太玉园总站 工作日6:50、7:05 周六日、节假日停驶|静安庄 工作日18:00、18:20 周六日、节假日停驶,参考票价：单一票价15元，刷卡购票优惠票价10元。各类免票证件无效。,北京公交集团第五客运分公司(服务热线:010-61502660),太玉园公交场站-太玉园小区-临河里路南口-临河里路北口-梨园东里南区-金侨时代家园-云景里-龙鼎家园-格瑞雅居小区-通州北苑路口南-长虹桥北-燕莎桥南-三元桥-静安庄,静安庄-三元桥-燕莎桥南-长虹桥南-通州北苑路口南-格瑞雅居小区-龙鼎家园-云景里-金侨时代家园-梨园东里南区-临河里路北口-临河里路南口-太玉园小区-太玉园公交场站
北京快速直达专线200公交车路线,运行时间：沙河北大桥 工作日 7:20、7:40周六日、节假日停驶|海淀中街 工作日 18:10、18:30周六日、节假日停驶,参考票价：单一票价15元，刷卡购票优惠票价8元。各类免票证件无效。,北京公交集团第一客运分公司(服务热线:010-84920330),沙河北大桥-沙河-碧水庄园-定福皇庄-史各庄(定福皇庄南)-史各庄南-清华园-海淀中街-北京市地震局-中关村西,海淀中街-北京市地震局-中关村西-清华园-史各庄南-史各庄(定福皇庄南)-定福皇庄-碧水庄园-沙河-沙河北大桥
北京快速直达专线197公交车路线,运行时间：中国科学院大学东区6:00、7:00、16:10、16:50|地铁望京西站8:00、9:00、18:10、18:50,参考票价：单一票价25元，刷卡购票优惠票价13元。各类免票证件无效。,北京公交集团第七客运分公司(服务热线:010-84486732),中国科学院大学东区-怀北镇-顶秀美泉小镇-雁栖大街西口-栖美园小区-雁栖大街路口南-金枫儒苑-雁栖开发区管委会-京密北四街-京密北二街-北房西桥南-博雅大街西口-中影基地东-瑞丰大街西口-地铁望京西站,地铁望京西站-瑞丰大街西口-中影基地东-博雅大街西口-北房西桥南-京密北二街-京密北四街-雁栖开发区管委会-金枫儒苑-雁栖大街路口南-栖美园小区-雁栖大街西口-顶秀美泉小镇-怀北镇-中国科学院大学东区
北京快速直达专线192公交车路线,运行时间：通州西马坊北口 工作日6:30、7:00、7:30 周六日、节假日停驶|双井桥东 工作日17:30、18:30、19:30 周六日、节假日停驶,参考票价：单一票价15元，刷卡购票优惠票价10元。各类免票证件无效。,北京公交集团第五客运分公司(服务热线:010-61502660),通州西马坊北口-于家务新月里-于家务西里-于家务村西口-东马各庄村-于家务一桥-大郊亭桥东-九龙山路口东-双井桥东,双井桥东-九龙山路口东-大郊亭桥东-于家务一桥-东马各庄村-于家务村西口-于家务西里-于家务新月里-通州西马坊北口
北京快速直达专线195公交车路线,运行时间：花石匠小区东 工作日6:50、7:05 周六日、节假日停驶|静安庄 工作日18:05、18:25 周六日、节假日停驶,参考票价：单一票价15元，刷卡购票优惠票价10元。各类免票证件无效。,北京公交集团第五客运分公司(服务热线:010-61502660),花石匠小区东-花石匠小区-地铁土桥站-颐瑞中二路-群芳二园-桃花岛小区-小稿村-大稿南站-通州半壁店新村-通州半壁店-香秀园-翠屏西路北口-科印小区-长虹桥北-燕莎桥南-三元桥-静安庄,静安庄-三元桥-燕莎桥南-长虹桥南-科印小区-翠屏西路北口-香秀园-通州半壁店-通州半壁店新村-大稿南站-小稿村-桃花岛小区-群芳二园-颐瑞中二路-地铁土桥站-花石匠小区-花石匠小区东
北京快速直达专线187公交车路线,运行时间：地铁篱笆房站 工作日6:50、7:10、16:40、17:05 周六日、节假日停驶|银河大街 工作日8:00、8:20、17:50、18:15 周六日、节假日停驶,参考票价：单一票价15元，刷卡购票优惠票价7元。各类免票证件无效。,北京公交集团第六客运分公司(服务热线:010-61251414),地铁篱笆房站-地铁广阳城站北-碧波园-原香小镇-黄辛庄-长阳路口-长阳环岛南-芳园西街南口-焦家坟路口南-焦家坟路口东-鲁谷西站-地铁八宝山站-老山-银河大街,银河大街-老山-地铁八宝山站-鲁谷西站-焦家坟路口东-焦家坟路口南-芳园西街南口-长阳环岛南-长阳路口-原香小镇-碧波园-地铁广阳城站北-地铁篱笆房站
北京快速直达专线194公交车路线,运行时间：天裕昕园 工作日7:50、8:10 周六日、节假日停驶|广顺南大街北口 工作日17:50、18:20 周六日、节假日停驶,参考票价：单一票价10元，刷卡购票优惠票价7元。各类免票证件无效。,北京公交集团第七客运分公司(服务热线:010-84486732),天裕昕园-顺义古城西大街-北京八十中学东门-望京东园-融科橄榄城-国风北京-阜通东大街东口-广顺南大街北口,广顺南大街北口-阜通东大街东口-国风北京-融科橄榄城-望京东园-北京八十中学东门-广泽路-广顺桥南-顺义古城西大街-天裕昕园
北京快速直达专线183公交车路线,运行时间：天通北苑 工作日6:30-9:30、17:00-20:00周六日、节假日停驶|北苑 工作日7:00-10:00、17:30-20:30周六日、节假日停驶,参考票价：单一票价5元，刷卡购票优惠票价3元。各类免票证件无效。,北京公交集团第一客运分公司(服务热线:010-84920330),天通北苑-白坊-白坊南-天通东苑一区-天通苑塔楼-天通东苑一区西门-天通苑六区北门-天通苑四区西门-地铁立水桥南站-大羊坊-大羊坊南站-地铁北苑路北站,北苑-大羊坊南站-大羊坊-地铁立水桥南站-立水桥-天通苑四区西门-天通苑六区北门-天通东苑一区西门-天通苑塔楼-天通东苑一区-白坊南-白坊-天通北苑
北京快速直达专线182公交车路线,运行时间：枫丹壹号小区 工作日6:40、7:00、7:20 周六日、节假日停驶|成寿寺路北口 工作日17:30、18:00、18:30 周六日、节假日停驶,参考票价：单一票价5元，刷卡购票优惠票价3元。各类免票证件无效。,北京公交集团第三客运分公司(服务热线:010-67606970),枫丹壹号小区-中信新城西区北门-中信新城东区北门-中信新城东区东门-城外城-成寿寺路-分钟寺桥西,成寿寺路北口-成寿寺路-城外城-中信新城东区东门-中信新城东区北门-中信新城西区北门-枫丹壹号小区
北京快速直达专线185公交车路线,运行时间：通州小营路口 工作日6:45、7:30、7:50 周六日、节假日停驶|北京物资学院 工作日17:50、18:30、19:10 周六日、节假日停驶,参考票价：单一票价5元，刷卡购票优惠票价3元。各类免票证件无效。,北京公交集团第五客运分公司(服务热线:010-61502660),通州小营路口-大庞村-徐疃路口西-徐平路口西-徐双路口东-草寺路口东-徐辛庄-富豪-商通大道北-安顺北里-翠福园西口-源盛东街西口-天赐良园二期-北京物资学院,北京物资学院-天赐良园二期-源盛东街西口-翠福园西口-安顺北里-商通大道北-富豪-徐辛庄-草寺路口东-徐双路口东-徐平路口西-徐疃路口西-大庞村-通州小营路口
北京快速直达专线184公交车路线,运行时间：次渠 工作日7:00、7:20 周六日、节假日停驶|双井桥东 工作日18:15、18:40 周六日、节假日停驶,参考票价：单一票价15元，刷卡购票优惠票价10元。各类免票证件无效。,北京公交集团第二客运分公司(服务热线:010-65013860),次渠(怡芳园小区)-玉江佳园-敬园小区-次渠西口-铺西路西口-泰禾一号小区-东石村桥南-唐家村-大郊亭桥东-九龙山路口西-双井桥东,双井桥东-九龙山路口西-大郊亭桥东-唐家村-东石村桥南-泰禾一号小区-铺西路西口-次渠西口-敬园小区-玉江佳园-次渠(怡芳园小区)
北京快速直达专线181公交车路线,运行时间：亦庄金茂悦北区 工作日6:40、7:00、7:20、7:40 周六日、节假日停驶|地铁宋家庄站 工作日18:05、18:20、18:35、18:50 周六日、节假日停驶,参考票价：单一票价10元，刷卡购票优惠票价7元。各类免票证件无效。,北京公交集团第三客运分公司(服务热线:010-67606970),亦庄金茂悦北区-海梓府小区-南海家园五里-南海家园二里-瀛海路口东-地铁宋家庄站,地铁宋家庄站-瀛海路口东-南海家园二里-南海家园五里-海梓府小区-亦庄金茂悦北区
北京快速直达专线179公交车路线,运行时间：大成路西口 工作日7:00、7:20 周六日、节假日停驶|地铁丰台科技园站 工作日18:00、18:20 周六日、节假日停驶,参考票价：单一票价5元，刷卡购票优惠票价3元。各类免票证件无效。,北京公交集团第四客运分公司(服务热线:010-68683295),大成路西口-大成里-青塔西路北站-青塔西路-青塔西路南站-丰台体育中心南门-看丹桥-内环西路北口-中核路口东-航丰路口-海鹰路口-丰茂路口西-丰茂路口东-地铁丰台科技园站,地铁丰台科技园站-丰茂路口东-丰茂路口西-海鹰路口-航丰路口-中核路口东-内环西路北口-看丹桥-丰台体育中心南门-青塔西路南站-青塔西路-青塔西路北站-大成里-大成路西口
北京快速直达专线178公交车路线,运行时间：五彩城公交场站 工作日6:50、7:20、8:10、8:40 周六日、节假日停驶|和平西桥 工作日17:00、17:30、18:10、18:40 周六日、节假日停驶,参考票价：单一票价5元，刷卡购票优惠票价3元。各类免票证件无效。,北京公交集团第四客运分公司(服务热线:010-68683295),五彩城公交场站-毛纺路北口-清河小营桥西-清河小营桥南-马甸桥东-安华桥西,和平西桥-安贞桥东-安贞桥西-安华桥西-清河小营桥南-清河小营桥西-毛纺路北口-五彩城公交场站
北京快速直达专线177公交车路线,运行时间：地铁苏庄站 工作日6:40、7:10 周六日、节假日停驶|善缘街北口 工作日18:20、18:50 周六日、节假日停驶,参考票价：单一票价20元，刷卡购票优惠票价10元。各类免票证件无效。,北京公交集团第六客运分公司(服务热线:010-61251414),地铁苏庄站-地铁良乡南关站-良乡大角-良乡医院-良乡北关-行宫南门路口-送变电公司路口西-黄辛庄-长阳路口-长阳环岛南-海淀桥西-中关村西-海淀中街北口-海淀中街北站-北京市地震局-海淀桥南,善缘街北口-海淀北一街-善缘街-北京市地震局-海淀桥南-长阳环岛南-长阳路口-黄辛庄-送变电公司路口西-行宫南门路口-良乡北关-良乡医院-良乡大角-地铁良乡南关站-地铁苏庄站
北京快速直达专线176公交车路线,运行时间：燕保阜盛家园 工作日6:00、6:40 周六日、节假日停驶|北京世纪坛医院 工作日18:00、18:30 周六日、节假日停驶,参考票价：单一票价15元，刷卡购票优惠票价10元。各类免票证件无效。,北京公交集团第六客运分公司(服务热线:010-61251414),燕保阜盛家园-知兴东路-良乡伟业嘉园-昊天温泉家园-黄辛庄-长阳路口-长阳环岛南-六里桥北里-公主坟南-北京世纪坛医院,北京世纪坛医院-公主坟南-六里桥北里-长阳环岛南-长阳路口-黄辛庄-昊天温泉家园-良乡伟业嘉园-知兴东路-燕保阜盛家园
北京快速直达专线174公交车路线,运行时间：武夷花园 工作日7:30、7:45、8:00 周六日、节假日停驶|大郊亭桥东 工作日18:00、18:15、18:30 周六日、节假日停驶,参考票价：单一票价10元，刷卡购票优惠票价7元。各类免票证件无效。,北京公交集团第二客运分公司(服务热线:010-65013860),武夷花园-三元村-百合湾小区-新华大街-通州西门路口东-通州北苑路口东-通州北苑路口西-通州杨庄北口-新华联锦园-通州杨庄-通州杨庄南口-唐家村-大郊亭桥东-百子湾桥,大郊亭桥东-唐家村-通州杨庄南口-通州杨庄-新华联锦园-通州杨庄北口-通州北苑路口西-通州北苑路口东-通州西门路口东-新华大街-百合湾小区-三元村-武夷花园
北京快速直达专线171公交车路线,运行时间：梧桐苑公交场站 工作日7:15、7:45 周六日、节假日停驶|金沟河东路 工作日17:20、17:40 周六日、节假日停驶,参考票价：单一票价10元，刷卡购票优惠票价7元。各类免票证件无效。,北京公交集团第八客运分公司(服务热线:010-69143266),梧桐苑公交场站-梧桐苑南门-卧龙岗-玉泉路口北-金沟河东路,金沟河东路-玉泉路口北-卧龙岗-梧桐苑南门-梧桐苑公交场站
北京快速直达专线172公交车路线,运行时间：悦树湾小区 工作日6:00、6:50 周六日、节假日停驶|地铁芍药居站 工作日17:30、18:00 周六日、节假日停驶,参考票价：单一票价15元，刷卡购票优惠票价10元。各类免票证件无效。,北京公交集团第七客运分公司(服务热线:010-84486732),悦树湾小区-润景园-润景园西门-锦绣园-板桥新苑-解放村桥东-地铁芍药居站,地铁芍药居站-解放村桥东-板桥新苑-锦绣园-润景园西门-润景园-悦树湾小区
北京快速直达专线169公交车路线,运行时间：天通苑东区小学 工作日7:00 周六日、节假日停驶|景茂街西口 工作日18:10 周六日、节假日停驶,参考票价：单一票价15元，刷卡购票优惠票价10元。各类免票证件无效。,北京公交集团第八客运分公司(服务热线:010-69143266),天通苑东区小学-白坊南-天通北苑三区南门-天通中苑西区东门-天通苑六区北门-太平庄中街-立水桥北站-三元桥-光华桥南-大北窑西-光华里,景茂街西口-立水桥北站-太平庄中街-天通苑六区北门-天通中苑西区东门-天通北苑三区南门-白坊南-天通苑东区小学
北京快速直达专线168公交车路线,运行时间：天通苑东区小学 工作日6:50 周六日、节假日停驶|锦什坊东街 工作日17:45 周六日、节假日停驶,参考票价：单一票价15元，刷卡购票优惠票价10元。各类免票证件无效。,北京公交集团第八客运分公司(服务热线:010-69143266),天通苑东区小学-白坊南-天通北苑三区南门-天通中苑西区东门-天通苑六区北门-太平庄中街-立水桥北站-阜成门北-武定胡同-丰盛胡同-辟才胡同-金融大街,锦什坊东街-金城坊街-金树街-立水桥北站-太平庄中街-天通苑六区北门-天通中苑西区东门-天通北苑三区南门-白坊南-天通苑东区小学
北京快速直达专线165公交车路线,运行时间：宏福苑小区西 工作日6:40-8:40、17:40-19:40 周六日、节假日停驶|霍营公交场站 工作日6:00-8:00、17:00-19:00 周六日、节假日停驶,参考票价：单一票价5元，刷卡购票优惠票价3元。各类免票证件无效。,北京公交集团第一客运分公司(服务热线:010-84920330),宏福苑小区西-宏福苑小区-宏福苑小区东-宏福苑小区南-平西王府-平西王府西-华龙苑中里-华龙苑南里北门-地铁霍营站东-霍营公交场站,霍营公交场站-地铁霍营站东-华龙苑南里北门-华龙苑中里-平西王府西-平西王府-宏福苑小区南-宏福苑小区东-宏福苑小区-宏福苑小区西
北京快速直达专线164公交车路线,运行时间：宏福苑小区西 工作日6:20-8:20、16:20-18:20 周六日、节假日停驶|天通苑北枢纽站 工作日7:00-9:00、17:00-19:00 周六日、节假日停驶,参考票价：单一票价5元，刷卡购票优惠票价3元。各类免票证件无效。,北京公交集团第一客运分公司(服务热线:010-84920330),宏福苑小区西-宏福苑小区-宏福苑小区东-西沙各庄西-西沙各庄-西沙各庄东-冠雅苑-天通苑北枢纽站,天通苑北枢纽站-冠雅苑-西沙各庄东-西沙各庄-西沙各庄西-宏福苑小区东-宏福苑小区-宏福苑小区西
北京快速直达专线160公交车路线,运行时间：天伦锦城南门 工作日7:10、7:30、7:50 周六日、节假日停驶|地铁角门西站 工作日18:00、18:30、19:00 周六日、节假日停驶,参考票价：单一票价5元，刷卡购票优惠票价2元。各类免票证件无效。,北京公交集团第三客运分公司(服务热线:010-67606970),天伦锦城南门-银地家园南-白盆窑-西白盆窑-益辰欣园小区-花乡桥南-恋日家园-地铁公益西桥站-地铁角门西站,地铁角门西站-地铁公益西桥站-恋日家园-花乡桥南-益辰欣园小区-西白盆窑-白盆窑-银地家园南-天伦锦城南门
北京快速直达专线163公交车路线,运行时间：白各庄公交场站 工作日6:30-9:00、16:30-19:00 周六日、节假日停驶|天通苑北枢纽站 工作日7:20-9:50、17:20-19:50 周六日、节假日停驶,参考票价：单一票价5元，刷卡购票优惠票价3元。各类免票证件无效。,北京公交集团第一客运分公司(服务热线:010-84920330),白各庄公交场站-白各庄新区南-昌平白各庄南-平西王府西-平西王府-昌平白庙-中国经济时报社-王府温馨公寓-王府花园-王府公寓-天通苑北枢纽站,天通苑北枢纽站-王府公寓-王府花园-王府温馨公寓-中国经济时报社-昌平白庙-平西王府-平西王府西-昌平白各庄南-白各庄新区南-白各庄公交场站
北京快速直达专线161公交车路线,运行时间：晓月苑公交场站 工作日7:10、7:30、7:50、8:10 周六日、节假日停驶|地铁丰台科技园站 工作日17:15、17:30、17:50、18:10 周六日、节假日停驶,参考票价：单一票价5元，刷卡购票优惠票价3元。各类免票证件无效。,北京公交集团第三客运分公司(服务热线:010-67606970),晓月苑公交场站-晓月苑八里-晓月苑小区-晓月苑二里-晓月苑一里-新月家园-抗战雕塑园-看丹南路西-前街西-前街-内环西路北口-中核路口东-航丰路口-海鹰路口-丰茂路口西-丰茂路口东-地铁丰台科技园站,地铁丰台科技园站-丰茂路口东-丰茂路口西-海鹰路口-航丰路口-中核路口东-内环西路北口-前街-前街西-看丹南路西-抗战雕塑园-晓月苑一里-晓月苑二里-晓月苑小区-晓月苑八里-晓月苑公交场站
北京快速直达专线159公交车路线,运行时间：地铁新宫站 工作日7:50、8:10、8:30、8:50 周六日、节假日停驶|鸿坤金融谷 工作日17:10、17:30、17:40、17:50 周六日、节假日停驶,参考票价：单一票价5元，刷卡购票优惠票价3元。各类免票证件无效。,北京公交集团第三客运分公司(服务热线:010-67606970),地铁新宫站-南庭新苑南区-阳光星苑小区-阳光星苑南区-星光影视园北区-鸿坤金融谷,鸿坤金融谷-星光影视园北区-阳光星苑南区-阳光星苑小区-南庭新苑南区-地铁新宫站
北京快速直达专线158公交车路线,运行时间：燕丹 工作日6:30-9:00、16:30-19:00 周六日、节假日停驶|天通苑北枢纽站 工作日6:50-9:20、16:50-19:20 周六日、节假日停驶,参考票价：单一票价5元，刷卡购票优惠票价2元。各类免票证件无效。,北京公交集团第一客运分公司(服务热线:010-84920330),燕丹-海鶄落村委会(海鶄落小区)-名流花园菊苑-名流花园兰苑-名佳花园四区-名佳花园-平西王府路口东-东三旗-天通苑北枢纽站,天通苑北枢纽站-东三旗-平西王府路口东-名佳花园-名佳花园四区-名流花园兰苑-名流花园菊苑-海鶄落村委会(海鶄落小区)-燕丹
北京快速直达专线154公交车路线,运行时间：水墨林溪小区 工作日6:35、7:00、7:20 周六日、节假日停驶|广安门内 工作日17:25、17:40、17:55 周六日、节假日停驶,参考票价：单一票价20元，刷卡购票优惠票价8元。各类免票证件无效。,北京公交集团第六客运分公司(服务热线:010-61251414),水墨林溪小区-下坡店路口南-房山于庄-沁慧园-沁园春景小区-金鑫苑-田家园小区(儿研所窦店儿童医院)-窦店村(窦店镇政府)-窦店路口东-窦店环岛西-六里桥东-湾子-广安门内,广安门内-湾子-六里桥东-窦店环岛西-窦店路口东-窦店村(窦店镇政府)-田家园小区(儿研所窦店儿童医院)-金鑫苑-沁园春景小区-沁慧园-房山于庄-下坡店路口南-水墨林溪小区
北京快速直达专线151公交车路线,运行时间：原香小镇 工作日6:40、7:00、15:50、16:10 周六日、节假日停驶|石景山科技园 工作日8:30、8:50、17:40、18:00 周六日、节假日停驶,参考票价：单一票价15元，刷卡购票优惠票价10元。各类免票证件无效。,北京公交集团第六客运分公司(服务热线:010-61251414),原香小镇-黄辛庄-长阳路口-长阳环岛南-长阳环岛东-篱笆房-军留庄-地铁长阳站-大宁山庄-黄南苑小区-苹果园南路东口-西井-实兴大街-石景山科技园,石景山科技园-实兴大街-西井-苹果园南路东口-黄南苑小区-大宁山庄-地铁长阳站-军留庄-篱笆房-长阳环岛东-长阳环岛南-长阳路口-原香小镇
北京快速直达专线157公交车路线,运行时间：东沙各庄 工作日6:00-8:00、17:00-19:00 周六日、节假日停驶|立水桥 工作日6:30-8:30、17:30-19:30 周六日、节假日停驶,参考票价：单一票价5元，刷卡购票优惠票价3元。各类免票证件无效。,北京公交集团第一客运分公司(服务热线:010-84920330),东沙各庄-平坊-地铁立水桥站-立水桥,立水桥-地铁立水桥站-平坊-东沙各庄
北京快速直达专线150公交车路线,运行时间：龙门西街南口 工作日6:30、7:00 周六日、节假日停驶|金安桥东 工作日18:35、19:05 周六日、节假日停驶,参考票价：单一票价5元，刷卡购票优惠票价3元。各类免票证件无效。,北京公交集团第八客运分公司(服务热线:010-69143266),龙门西街南口-龙门西街-龙门西街东口-龙门新区南-龙泉西公交场站-小黑山-河滩-绿岛家园-龙泉花园-侯庄子-金安桥东,金安桥东-金安桥西-侯庄子-龙泉花园-绿岛家园-河滩-小黑山-龙泉西公交场站-龙门新区南-龙门西街东口-龙门西街-龙门西街南口
北京快速直达专线145公交车路线,运行时间：晓月苑小区 工作日6:50、7:10 周六日、节假日停驶|六里桥北里 工作日18:10、18:30 周六日、节假日停驶,参考票价：单一票价5元，刷卡购票优惠票价3元。各类免票证件无效。,北京公交集团第三客运分公司(服务热线:010-67606970),晓月苑小区-晓月苑二里-晓月苑一里-抗战雕塑园-西道口-六里桥北里,六里桥北里-西道口-抗战雕塑园-晓月苑一里-晓月苑二里-晓月苑小区
北京快速直达专线148公交车路线,运行时间：南口北站 工作日6:15、6:45、7:15 周六日、节假日停驶|德胜门西 工作日17:45、18:15、18:45 周六日、节假日停驶,参考票价：单一票价20元，刷卡购票优惠票价12元。各类免票证件无效。,北京公交集团第八客运分公司(服务热线:010-69143266),南口北站-南口大堡-南口路口东-红泥沟(龙虎台)-昌平陈庄-昌平旧县西站-昌平旧县-昌平邓庄-昌平西关环岛西(北郝庄)-马甸桥南-德胜门西,德胜门西-小西天-北京师范大学-铁狮子坟-北太平桥东-马甸桥西-昌平西关环岛西(北郝庄)-昌平邓庄-昌平旧县-昌平旧县西站-昌平陈庄-红泥沟(龙虎台)-南口大堡-南口北站
北京快速直达专线144公交车路线,运行时间：城子大街南口 工作日6:30、7:00 周六日、节假日停驶|航天桥西 工作日18:40、19:10 周六日、节假日停驶,参考票价：单一票价10元，刷卡购票优惠票价7元。各类免票证件无效。,北京公交集团第八客运分公司(服务热线:010-69143266),城子大街南口-城子职高-三家店西口-三家店-三家店东口-石景山南宫-五里坨-定慧寺东-西钓鱼台-航天桥西,航天桥西-西钓鱼台-定慧寺东-五里坨-石景山南宫-三家店东口-三家店-三家店西口-城子职高-城子大街南口
北京快速直达专线146公交车路线,运行时间：洋桥东 工作日7:20、7:40、17:10、17:20 周六日、节假日停驶|大北窑南 工作日8:00、8:30、18:00、18:20 周六日、节假日停驶,参考票价：单一票价5元，刷卡购票优惠票价3元。各类免票证件无效。,北京公交集团第三客运分公司(服务热线:010-67606970),洋桥东-木樨园桥西-木樨园桥东-刘家窑桥-方庄桥西-十里河桥北-潘家园桥北-双井桥南-双井桥北-大北窑南,大北窑南-双花园-双井桥南-潘家园桥北-十里河桥北-方庄桥西-刘家窑桥-木樨园桥东-木樨园桥西
北京快速直达专线140公交车路线,运行时间：苏庄大街 工作日6:30、6:45周六日、节假日停驶|六里桥东 工作日18:20、18:30周六日、节假日停驶,参考票价：单一票价15元，刷卡购票优惠票价10元。各类免票证件无效。,北京公交集团第六客运分公司(服务热线:010-61251414),苏庄大街-苏庄中路-苏庄东街北口-良乡西门-良乡大角-良乡东关路口北-昊天温泉家园-良乡火车站路口-送变电公司南-送变电公司-黄辛庄路口-长阳碧桂园-昊天北桥南-六里桥东,六里桥东-昊天北桥南-长阳碧桂园-黄辛庄路口-送变电公司-送变电公司南-良乡火车站路口-昊天温泉家园-良乡东关-良乡大角-良乡西门-苏庄东街-苏庄中路-苏庄大街
北京快速直达专线142公交车路线,运行时间：龙山街 工作日6:30、7:00 周六日、节假日停驶|金安桥东 工作日18:35、19:05 周六日、节假日停驶,参考票价：单一票价5元，刷卡购票优惠票价3元。各类免票证件无效。,北京公交集团第八客运分公司(服务热线:010-69143266),龙山街-龙门三区-龙泉小学-龙门二区-龙门一区-中门寺街-黑山大街-大峪南路小区-大峪-双峪环岛西-侯庄子-金安桥东,金安桥东-金安桥西-侯庄子-双峪环岛西-大峪-大峪南路小区-黑山大街-中门寺街-龙门一区-龙门二区-龙泉小学-龙门三区-龙山街
